room_type,person_capacity,bedrooms,lng,lat,City,realSum,metro_dist,attr_index_norm,rest_index_norm,host_is_superhost,biz,cleanliness_rating,guest_satisfaction_overall,dist,Crime Index,Safety Index,geo_id,lng_lat_count,dup_rank_within_pair
Entire home/apt,5.0,3,-9.153,38.717,lisbon,263.01594746716694,0.4141180057985473,5.561030494345758,26.690293571965285,True,0,10.0,97.0,1.27081019046093,29.17,70.83,-9.153_38.717,2,2
Entire home/apt,2.0,1,-9.153,38.725,lisbon,372.4202626641651,0.2147024182315216,4.413953310580876,21.179481666599592,True,0,9.0,97.0,1.8206637947798543,29.17,70.83,-9.153_38.725,2,1
Entire home/apt,4.0,2,-9.153,38.725,lisbon,435.5065666041275,0.2147224034566957,4.411858069743908,23.58802064273148,True,0,10.0,98.0,1.820678896442602,29.17,70.83,-9.153_38.725,2,2
Entire home/apt,4.0,0,-9.152,38.71,lisbon,291.8034709193246,0.7836987057211754,6.020155201497612,29.503993148838887,True,1,10.0,96.0,1.1071974451408682,29.17,70.83,-9.152_38.71,2,1
Entire home/apt,4.0,1,-9.152,38.71,lisbon,284.8264540337711,0.7836977304396013,6.020118965431569,29.50391578645829,True,1,10.0,95.0,1.107202119830622,29.17,70.83,-9.152_38.71,2,2
Entire home/apt,4.0,1,-9.152,38.711,lisbon,295.96622889305814,0.8538815096250018,6.144162625720612,26.370065185654255,True,1,9.0,100.0,1.086178345610077,29.17,70.83,-9.152_38.711,2,1
Entire home/apt,4.0,1,-9.152,38.711,lisbon,289.96917716429914,0.8538770663490993,6.141674971240869,29.27067832876858,True,0,10.0,98.0,1.0861710598787209,29.17,70.83,-9.152_38.711,2,2
Entire home/apt,4.0,2,-9.152,38.718,lisbon,397.2795497185741,0.4003658889909841,5.821093374959253,27.94119565419235,False,1,10.0,97.0,1.243689083318802,29.17,70.83,-9.152_38.718,2,1
Entire home/apt,6.0,3,-9.152,38.718,lisbon,415.1031894934334,0.4003694170983645,5.8238373839608775,24.76319893578717,False,1,10.0,95.0,1.243678137098365,29.17,70.83,-9.152_38.718,2,2
Entire home/apt,5.0,1,-9.151,38.709,lisbon,239.9155722326454,0.6491597559925576,6.213568810490158,30.50375305870783,False,1,9.0,91.0,1.05695971031183,29.17,70.83,-9.151_38.709,2,1
Entire home/apt,5.0,2,-9.151,38.709,lisbon,257.7392120075047,0.6491747701469959,6.216564963460793,27.034463630085924,True,0,10.0,98.0,1.056943007061515,29.17,70.83,-9.151_38.709,2,2
Entire home/apt,4.0,2,-9.151,38.715,lisbon,307.6923076923077,0.6959916540042577,6.466638867406377,30.639653535025968,False,1,9.0,89.0,1.0306551837486173,29.17,70.83,-9.151_38.715,2,1
Entire home/apt,5.0,2,-9.151,38.715,lisbon,339.5872420262664,0.6959943175169867,6.463663154270024,34.58058321265746,False,1,9.0,93.0,1.030644802700709,29.17,70.83,-9.151_38.715,2,2
Private room,2.0,1,-9.151,38.736,lisbon,129.6904315196998,0.345569020759384,4.06983601883772,18.088756894654804,False,1,10.0,96.0,2.802114998701632,29.17,70.83,-9.151_38.736,2,1
Private room,3.0,1,-9.151,38.736,lisbon,129.6904315196998,0.3455686393825871,4.0698490820057,18.08885728115602,False,1,10.0,95.0,2.8021280675510307,29.17,70.83,-9.151_38.736,2,2
Entire home/apt,4.0,1,-9.15,38.711,lisbon,268.76172607879926,0.7343385574383094,7.127581224256522,34.47400454565188,True,0,10.0,98.0,0.9143343098262408,29.17,70.83,-9.15_38.711,2,1
Entire home/apt,6.0,2,-9.15,38.711,lisbon,329.7373358348968,0.7343410072477697,7.131062475999547,30.55312711523803,False,1,9.0,97.0,0.9143099477094172,29.17,70.83,-9.15_38.711,2,2
Entire home/apt,4.0,1,-9.15,38.714,lisbon,338.53189493433393,0.7568274880947803,7.177734793526923,33.64633530021426,True,1,10.0,96.0,0.9195165169605212,29.17,70.83,-9.15_38.714,2,1
Entire home/apt,6.0,3,-9.15,38.714,lisbon,367.2607879924953,0.7568209600733744,7.177771585766398,33.64650338754928,True,1,10.0,96.0,0.9195135177068906,29.17,70.83,-9.15_38.714,2,2
Entire home/apt,4.0,2,-9.1494,38.7142,lisbon,332.4343339587242,0.7021087431579256,7.53126578219255,35.16279581750332,False,0,10.0,93.0,0.873317951443237,29.17,70.83,-9.1494_38.7142,2,1
Entire home/apt,4.0,1,-9.1494,38.7142,lisbon,297.7251407129456,0.702113431301056,7.531213366978037,35.162636076538476,False,0,10.0,100.0,0.8733228946858695,29.17,70.83,-9.1494_38.7142,2,2
Entire home/apt,3.0,1,-9.149,38.711,lisbon,216.93245778611632,0.6834110630294846,7.816852269207208,33.31657367021544,False,1,9.0,91.0,0.8287330906438352,29.17,70.83,-9.149_38.711,2,1
Entire home/apt,4.0,2,-9.149,38.711,lisbon,500.93808630393994,0.6833779203948238,7.809506557341899,41.88044895132507,True,1,10.0,100.0,0.8287281331446754,29.17,70.83,-9.149_38.711,2,2
Entire home/apt,5.0,2,-9.148,38.709,lisbon,355.8864915572232,0.4524315251030564,7.6445374159227315,37.909986813044405,False,1,10.0,96.0,0.8182255974937832,29.17,70.83,-9.148_38.709,2,1
Entire home/apt,6.0,2,-9.148,38.709,lisbon,437.85178236397746,0.4524482612912062,7.648034578047779,33.59764339332047,False,1,9.0,88.0,0.8182408000748225,29.17,70.83,-9.148_38.709,2,2
Entire home/apt,6.0,2,-9.148,38.711,lisbon,239.79831144465288,0.6402382433759553,8.701123429662399,41.64109114743475,False,0,8.0,85.0,0.7434345296370521,29.17,70.83,-9.148_38.711,2,1
Private room,2.0,1,-9.148,38.711,lisbon,161.2503350308228,0.6402536364804675,8.700501275684458,42.31772648917415,False,1,7.0,76.0,0.7434629817134435,29.17,70.83,-9.148_38.711,2,2
Entire home/apt,5.0,1,-9.148,38.715,lisbon,274.7420262664165,0.574753184026378,8.18170309665878,39.786284995911146,False,0,10.0,100.0,0.7839884309157237,29.17,70.83,-9.148_38.715,2,1
Private room,2.0,1,-9.148,38.715,lisbon,324.10881801125703,0.5747528917905076,8.185607839903161,35.26110444509603,False,1,10.0,80.0,0.7839802704268457,29.17,70.83,-9.148_38.715,2,2
Private room,2.0,1,-9.148,38.729,lisbon,156.36726078799248,0.2040248143130878,4.192776149657676,20.063744470681563,False,1,8.0,80.0,1.9835410442513477,29.17,70.83,-9.148_38.729,2,1
Private room,3.0,1,-9.148,38.729,lisbon,138.95403377110694,0.2040356159042702,4.1927914401835045,20.06368227387256,False,1,9.0,84.0,1.9835406758566512,29.17,70.83,-9.148_38.729,2,2
Entire home/apt,4.0,1,-9.148,38.739,lisbon,203.09568480300183,0.3177959156393847,3.4968657803116185,14.144115185889513,True,1,10.0,95.0,3.0431713811697674,29.17,70.83,-9.148_38.739,2,1
Private room,2.0,1,-9.148,38.739,lisbon,100.72701688555348,0.3177841068894098,3.495218022220232,15.959178294512354,False,1,9.0,86.0,3.043188817161008,29.17,70.83,-9.148_38.739,2,2
Entire home/apt,4.0,1,-9.147,38.718,lisbon,222.5609756097561,0.5905731705183759,7.04148022800845,37.56794168127104,True,0,10.0,94.0,0.8948235564149445,29.17,70.83,-9.147_38.718,2,1
Entire home/apt,6.0,3,-9.147,38.718,lisbon,384.9671669793621,0.5905835974900888,7.041438442257624,37.567429726721976,True,0,10.0,96.0,0.8948260175645022,29.17,70.83,-9.147_38.718,2,2
Entire home/apt,6.0,2,-9.146,38.712,lisbon,324.4606003752345,0.5210844935923986,12.857365528628904,53.71056781220153,False,1,9.0,84.0,0.5553285475617843,29.17,70.83,-9.146_38.712,2,1
Private room,3.0,1,-9.146,38.712,lisbon,147.2795497185741,0.5210849288834957,12.863687516374444,47.60127072540275,False,1,8.0,88.0,0.5553426932056131,29.17,70.83,-9.146_38.712,2,2
Private room,2.0,1,-9.145,38.727,lisbon,79.73733583489681,0.4864968107804939,4.564733435657355,24.18298321704315,False,1,8.0,75.0,1.6891201954665829,29.17,70.83,-9.145_38.727,2,1
Private room,3.0,1,-9.145,38.727,lisbon,119.13696060037525,0.4865056666143177,4.564746153479996,24.18303918461554,False,1,8.0,80.0,1.6891119713443472,29.17,70.83,-9.145_38.727,2,2
Entire home/apt,4.0,1,-9.145,38.728,lisbon,292.6829268292683,0.3843870512640963,4.389897469060398,22.876171837169096,False,1,10.0,90.0,1.7960158313084702,29.17,70.83,-9.145_38.728,2,1
Private room,2.0,1,-9.145,38.728,lisbon,137.8986866791745,0.3843882647318508,4.391954500230586,20.539968438352552,False,1,10.0,82.0,1.7960288594985,29.17,70.83,-9.145_38.728,2,2
Entire home/apt,3.0,1,-9.144,38.714,lisbon,216.5806754221388,0.2526837214638882,15.99117485897544,57.54200596212941,True,1,10.0,93.0,0.4207422163252139,29.17,70.83,-9.144_38.714,2,1
Entire home/apt,4.0,1,-9.144,38.714,lisbon,703.5647279549719,0.2526715260741856,15.992572279788234,57.542675813875974,False,0,10.0,100.0,0.4207558240682776,29.17,70.83,-9.144_38.714,2,2
Entire home/apt,4.0,1,-9.144,38.715,lisbon,274.624765478424,0.2270001114931073,11.32192562492623,51.17660912940488,True,0,10.0,98.0,0.4790063761502685,29.17,70.83,-9.144_38.715,2,1
Entire home/apt,6.0,3,-9.144,38.715,lisbon,427.2983114446529,0.2270068655528105,11.327237177473686,45.356658411656646,False,1,10.0,95.0,0.4790088433258168,29.17,70.83,-9.144_38.715,2,2
Entire home/apt,4.0,2,-9.144,38.722,lisbon,326.8058161350844,0.644984420872659,6.13553786846676,29.825577941764102,True,1,10.0,97.0,1.134015905587738,29.17,70.83,-9.144_38.722,2,1
Entire home/apt,4.0,1,-9.144,38.722,lisbon,227.72045028142588,0.6449713044011642,6.132613800360299,33.21767692877595,False,0,10.0,100.0,1.1340294196430678,29.17,70.83,-9.144_38.722,2,2
Entire home/apt,2.0,0,-9.144,38.723,lisbon,180.34709193245777,0.6010532068577743,5.700395832473163,30.96247228857574,False,0,10.0,96.0,1.239126106002197,29.17,70.83,-9.144_38.723,2,1
Entire home/apt,4.0,1,-9.144,38.723,lisbon,266.5337711069418,0.601059573687387,5.703071538456985,27.80045767813715,True,1,10.0,99.0,1.2391336263510595,29.17,70.83,-9.144_38.723,2,2
Entire home/apt,6.0,3,-9.14368,38.719840000000005,lisbon,607.4108818011257,0.572827141198598,7.013562772701287,37.76341586016308,False,0,10.0,93.0,0.9005020814748116,29.17,70.83,-9.14368_38.719840000000005,2,1
Private room,3.0,1,-9.14368,38.719840000000005,lisbon,166.51031894934334,0.57282899601647,7.006945609950371,47.444701561324294,False,1,10.0,97.0,0.9005031499343958,29.17,70.83,-9.14368_38.719840000000005,2,2
Entire home/apt,4.0,1,-9.143,38.708,lisbon,333.25515947467164,0.2498892888618029,9.42100367675789,40.899627867631146,True,0,10.0,96.0,0.5666610281603346,29.17,70.83,-9.143_38.708,2,1
Entire home/apt,5.0,2,-9.143,38.708,lisbon,288.22701688555344,0.2498933220280081,9.421036093501533,40.90006212685262,False,1,10.0,89.0,0.5666583594976712,29.17,70.83,-9.143_38.708,2,2
Entire home/apt,6.0,2,-9.143,38.711,lisbon,359.5215759849906,0.2654591951433186,14.02537964599254,75.46648170068269,False,1,9.0,93.0,0.3301471420785218,29.17,70.83,-9.143_38.711,2,1
Entire home/apt,6.0,3,-9.143,38.711,lisbon,529.7842401500938,0.2654508411699075,14.038716496886307,60.052009235267725,False,1,10.0,100.0,0.3301447051508332,29.17,70.83,-9.143_38.711,2,2
Entire home/apt,4.0,1,-9.143,38.719,lisbon,515.8302063789868,0.465441889831497,7.429288284369145,44.632794764559264,False,0,6.0,70.0,0.7917882738964416,29.17,70.83,-9.143_38.719,2,1
Entire home/apt,6.0,2,-9.143,38.719,lisbon,692.0731707317073,0.4654402893692655,7.429296322993956,44.63238899246315,False,0,10.0,100.0,0.7917911434426544,29.17,70.83,-9.143_38.719,2,2
Entire home/apt,4.0,1,-9.143,38.727,lisbon,268.9962476547842,0.5706735090566091,4.611641227900767,21.156585313111513,False,0,10.0,100.0,1.6495567766490276,29.17,70.83,-9.143_38.727,2,1
Entire home/apt,6.0,2,-9.143,38.727,lisbon,402.3217636022514,0.5706670033358544,4.611640300988038,21.156626570689102,False,1,9.0,91.0,1.6495585771117365,29.17,70.83,-9.143_38.727,2,2
Entire home/apt,2.0,1,-9.141,38.724,lisbon,337.124765478424,0.5464914676595862,5.407504343438312,24.649853776212808,False,1,10.0,97.0,1.2959020856315566,29.17,70.83,-9.141_38.724,2,1
Entire home/apt,4.0,2,-9.141,38.724,lisbon,191.13508442776737,0.546493066542887,5.410012541722358,21.846134719257854,False,0,10.0,92.0,1.2959153981028468,29.17,70.83,-9.141_38.724,2,2
Entire home/apt,4.0,1,-9.141,38.728,lisbon,260.67073170731703,0.5509371525781448,4.4415191926438435,19.941376179212657,True,1,10.0,98.0,1.7383994357996633,29.17,70.83,-9.141_38.728,2,1
Entire home/apt,6.0,2,-9.141,38.728,lisbon,315.90056285178235,0.5509344863414272,4.443644902309913,17.6736723254352,True,1,10.0,100.0,1.738373489914281,29.17,70.83,-9.141_38.728,2,2
Entire home/apt,2.0,1,-9.14082,38.71306,lisbon,251.17260787992493,0.1782717534873152,16.536501780819055,71.51730184842381,False,0,10.0,93.0,0.1286383939686561,29.17,70.83,-9.14082_38.71306,2,1
Entire home/apt,6.0,3,-9.14082,38.71306,lisbon,405.83958724202625,0.1782793905890212,16.54411828879281,64.21436772353073,False,0,10.0,100.0,0.1286467681071399,29.17,70.83,-9.14082_38.71306,2,2
Entire home/apt,4.0,1,-9.139,38.716,lisbon,229.3621013133208,0.2354815523764835,11.32763721722386,54.81926027329613,False,1,10.0,93.0,0.4064123324993906,29.17,70.83,-9.139_38.716,2,1
Entire home/apt,6.0,2,-9.139,38.716,lisbon,230.0656660412758,0.2354780629707176,11.338520125855505,43.62353406955313,False,1,9.0,87.0,0.4064005759061135,29.17,70.83,-9.139_38.716,2,2
Entire home/apt,4.0,2,-9.139,38.733,lisbon,263.13320825515945,0.3950418601842204,3.7227881394525135,16.59098361029726,False,0,10.0,100.0,2.289777457673765,29.17,70.83,-9.139_38.733,2,1
Private room,2.0,1,-9.139,38.733,lisbon,126.600264871427,0.3950342064458797,3.722687355432783,16.702016615281515,True,1,10.0,97.0,2.2897705743811,29.17,70.83,-9.139_38.733,2,2
Entire home/apt,6.0,2,-9.137,38.713,lisbon,434.5684803001876,0.1952215397282256,23.42293708229738,51.53720016173713,False,1,10.0,94.0,0.2390738262086513,29.17,70.83,-9.137_38.713,2,1
Private room,2.0,1,-9.137,38.713,lisbon,241.83083176985613,0.1952356973143836,23.408515385353653,58.15015191852043,False,1,10.0,90.0,0.2390768061527641,29.17,70.83,-9.137_38.713,2,2
Entire home/apt,2.0,0,-9.137,38.716,lisbon,193.24577861163223,0.1437106007651624,11.685128838853888,37.12653224047606,False,1,9.0,90.0,0.4630802119620488,29.17,70.83,-9.137_38.716,2,1
Entire home/apt,3.0,1,-9.137,38.716,lisbon,206.14446529080675,0.1437151301359144,11.684758351555343,37.126619233735255,False,1,9.0,89.0,0.4630855312701682,29.17,70.83,-9.137_38.716,2,2
Entire home/apt,4.0,1,-9.137,38.718,lisbon,237.33583489681052,0.1746562025246697,8.808595768523887,34.78926678963026,False,1,10.0,97.0,0.6651650349039423,29.17,70.83,-9.137_38.718,2,1
Entire home/apt,4.0,1,-9.137,38.718,lisbon,303.47091932457784,0.1746538993868415,8.808580069303764,34.78913783927951,True,0,9.0,98.0,0.6651683130884272,29.17,70.83,-9.137_38.718,2,2
Entire home/apt,2.0,1,-9.136,38.715,lisbon,187.3827392120075,0.2014271792222127,13.817099874304626,47.8714467813004,False,1,10.0,90.0,0.4297872292110895,29.17,70.83,-9.136_38.715,2,1
Entire home/apt,4.0,1,-9.136,38.715,lisbon,193.48030018761725,0.2014391538481234,13.82398674612184,42.983844552125404,False,1,10.0,91.0,0.4297636252084701,29.17,70.83,-9.136_38.715,2,2
Entire home/apt,2.0,1,-9.136,38.728,lisbon,286.93714821763604,0.1976821419337413,4.414938814626954,18.968995917681184,True,0,10.0,97.0,1.7627603419146978,29.17,70.83,-9.136_38.728,2,1
Entire home/apt,6.0,3,-9.136,38.728,lisbon,331.84803001876173,0.1976930770668024,4.4128346795683795,21.12619180980775,False,0,10.0,97.0,1.762788758908179,29.17,70.83,-9.136_38.728,2,2
Entire home/apt,2.0,0,-9.135,38.715,lisbon,164.3996247654784,0.2088111955223446,13.202531305137011,39.71073376389533,False,1,9.0,88.0,0.4971196391228423,29.17,70.83,-9.135_38.715,2,1
Entire home/apt,2.0,1,-9.135,38.715,lisbon,164.39962476547842,0.2088107889746501,13.196165765208972,44.22666319937865,False,1,9.0,86.0,0.4971386894904921,29.17,70.83,-9.135_38.715,2,2
Entire home/apt,2.0,1,-9.135,38.718,lisbon,164.16510318949344,0.1464094263637724,8.874348951548109,32.80892987327444,False,1,9.0,85.0,0.7430914509039181,29.17,70.83,-9.135_38.718,2,1
Private room,2.0,1,-9.135,38.718,lisbon,137.06110962208524,0.1464098998130402,8.873753430240635,33.342008895850505,False,1,9.0,93.0,0.7430984002606179,29.17,70.83,-9.135_38.718,2,2
Entire home/apt,4.0,2,-9.135,38.729,lisbon,297.9596622889306,0.2885211019737916,4.2154933950771465,17.92393691623161,False,0,10.0,90.0,1.8886562449583424,29.17,70.83,-9.135_38.729,2,1
Private room,2.0,1,-9.135,38.729,lisbon,166.15853658536585,0.2885278216155389,4.215482345120692,17.923902995253897,False,0,10.0,100.0,1.8886508329512195,29.17,70.83,-9.135_38.729,2,2
Private room,2.0,1,-9.13421,38.71652,lisbon,137.66416510318948,0.1332247742070734,10.318612880552866,38.70780905087997,False,1,10.0,89.0,0.6588094213972594,29.17,70.83,-9.13421_38.71652,2,1
Private room,2.0,2,-9.13421,38.71652,lisbon,242.2607879924953,0.1332042779579312,10.328359324521262,30.802617189393978,False,1,10.0,89.0,0.6587943060126764,29.17,70.83,-9.13421_38.71652,2,2
Entire home/apt,2.0,0,-9.134,38.716,lisbon,195.82551594746715,0.1724078839686842,11.01464491010387,31.744752572012104,False,0,10.0,95.0,0.6338331625203626,29.17,70.83,-9.134_38.716,2,1
Entire home/apt,3.0,1,-9.134,38.716,lisbon,187.61726078799248,0.1724130554476595,11.009549885901215,35.81862174459267,True,1,9.0,94.0,0.6338326213173403,29.17,70.83,-9.134_38.716,2,2
Entire home/apt,2.0,1,-9.134,38.718,lisbon,341.5806754221388,0.1989313968897818,8.935746467687906,31.344729687993727,True,1,10.0,97.0,0.7935610616920159,29.17,70.83,-9.134_38.718,2,1
Entire home/apt,4.0,2,-9.134,38.718,lisbon,312.85178236397746,0.1989332314248719,8.93566872057949,31.344704742490418,True,1,10.0,96.0,0.7935665839016169,29.17,70.83,-9.134_38.718,2,2
Private room,2.0,1,-9.134,38.735,lisbon,80.90994371482176,0.1720281462786904,3.4415815878770095,17.001286562744678,False,0,8.0,60.0,2.5583076064785737,29.17,70.83,-9.134_38.735,2,1
Private room,3.0,1,-9.134,38.735,lisbon,128.5959974984365,0.1720289347529958,3.4431991127145825,15.265226517708747,True,0,9.0,96.0,2.558320162226182,29.17,70.83,-9.134_38.735,2,2
Private room,2.0,1,-9.1332,38.714659999999995,lisbon,158.53658536585365,0.3219154827205571,13.509685969818603,40.65612556436315,False,1,10.0,97.0,0.6140267362581994,29.17,70.83,-9.1332_38.714659999999995,2,1
Private room,2.0,2,-9.1332,38.714659999999995,lisbon,100.60975609756098,0.3219081313878727,13.522374558205874,32.35254546992771,False,1,10.0,97.0,0.6140201379969437,29.17,70.83,-9.1332_38.714659999999995,2,2
Entire home/apt,4.0,0,-9.133,38.709,lisbon,228.30675422138836,0.3259873360602641,13.59298407953675,46.81304854269915,False,0,9.0,93.0,0.6871591686578268,29.17,70.83,-9.133_38.709,2,1
Private room,2.0,1,-9.133,38.709,lisbon,155.33145716072545,0.3259807994628251,13.592955195085402,46.81195660756892,True,0,10.0,97.0,0.6871743988429757,29.17,70.83,-9.133_38.709,2,2
Private room,2.0,1,-9.133,38.726,lisbon,129.6904315196998,0.1794279637565585,4.770228628654614,19.222305845163127,False,1,10.0,91.0,1.6184851600156498,29.17,70.83,-9.133_38.726,2,1
Private room,4.0,1,-9.133,38.726,lisbon,119.37148217636022,0.1794407151729034,4.772522860267813,17.03619421966901,False,1,10.0,93.0,1.6184572862134303,29.17,70.83,-9.133_38.726,2,2
Entire home/apt,4.0,0,-9.133,38.736,lisbon,172.92057535959975,0.1069645033455984,3.3398616029480093,14.787242969112986,False,1,9.0,92.0,2.6846172028521633,29.17,70.83,-9.133_38.736,2,1
Entire home/apt,6.0,1,-9.133,38.736,lisbon,177.00515947467164,0.1069679062454957,3.3403865331697142,14.247142000690076,False,1,9.0,95.0,2.684623239884569,29.17,70.83,-9.133_38.736,2,2
Entire home/apt,2.0,1,-9.132,38.71,lisbon,276.03189493433393,0.4669352207550048,13.17358933063863,54.201227633427486,True,1,10.0,95.0,0.7136318454650018,29.17,70.83,-9.132_38.71,2,1
Private room,6.0,3,-9.132,38.71,lisbon,228.30675422138836,0.4669568992249115,13.179470365492204,48.665316163669786,True,1,10.0,98.0,0.7136594466602497,29.17,70.83,-9.132_38.71,2,2
Entire home/apt,2.0,1,-9.132,38.712,lisbon,338.4146341463414,0.6222352885337878,16.882436688330095,42.73518611658565,True,1,10.0,94.0,0.6646299254790106,29.17,70.83,-9.132_38.712,2,1
Entire home/apt,4.0,1,-9.132,38.712,lisbon,384.1463414634146,0.6222496756743345,16.873595263893655,47.59447585584413,True,1,10.0,95.0,0.6646519455741227,29.17,70.83,-9.132_38.712,2,2
Entire home/apt,2.0,1,-9.132,38.724,lisbon,198.87429643527204,0.3490586338638167,5.283948560612271,23.08955044161584,False,1,8.0,67.0,1.4509297771428815,29.17,70.83,-9.132_38.724,2,1
Entire home/apt,4.0,1,-9.132,38.724,lisbon,204.03377110694183,0.3490313233435889,5.288948670001059,18.37400183780628,False,1,10.0,100.0,1.4509155281051478,29.17,70.83,-9.132_38.724,2,2
Entire home/apt,4.0,1,-9.132,38.728,lisbon,251.8761726078799,0.3154588307891804,4.310503418790247,15.178877662676578,False,0,10.0,97.0,1.856806141748795,29.17,70.83,-9.132_38.728,2,1
Private room,2.0,1,-9.132,38.728,lisbon,195.29784240150093,0.3154764727162,4.308469643831292,17.12668468163359,True,1,10.0,98.0,1.856810360817837,29.17,70.83,-9.132_38.728,2,2
Private room,2.0,1,-9.132,38.731,lisbon,106.47279549718571,0.3523914508505582,3.8441811596192625,15.593476002556498,True,1,10.0,100.0,2.170995998538386,29.17,70.83,-9.132_38.731,2,1
Private room,3.0,1,-9.132,38.731,lisbon,132.03564727954972,0.3523814487460394,3.844180504191274,15.593536647315286,True,1,9.0,90.0,2.171004997581586,29.17,70.83,-9.132_38.731,2,2
Entire home/apt,6.0,2,-9.131,38.712,lisbon,426.1257035647279,0.6481731604665213,15.157136098452876,39.780091819151465,True,0,10.0,97.0,0.7514333260244214,29.17,70.83,-9.131_38.712,2,1
Entire home/apt,6.0,3,-9.131,38.712,lisbon,469.62945590994366,0.6481772990500818,15.153591993962152,42.17951402339555,True,0,10.0,96.0,0.7514285988928002,29.17,70.83,-9.131_38.712,2,2
Entire home/apt,4.0,1,-9.131,38.713,lisbon,225.60975609756096,0.5871646092390682,14.145367631095151,42.73478952834714,False,1,10.0,80.0,0.7535519558415167,29.17,70.83,-9.131_38.713,2,1
Entire home/apt,6.0,3,-9.131,38.713,lisbon,248.1238273921201,0.5871589493290381,14.159391557725046,34.00660459611633,False,0,10.0,95.0,0.753526840076195,29.17,70.83,-9.131_38.713,2,2
Private room,2.0,2,-9.131,38.731,lisbon,143.64446529080675,0.4117084726472265,3.817295570423624,15.155986228504323,False,0,9.0,83.0,2.199100579397656,29.17,70.83,-9.131_38.731,2,1
Shared room,2.0,1,-9.131,38.731,lisbon,80.90994371482176,0.4116999837005571,3.815497133937386,16.879774567531975,False,0,8.0,70.0,2.1991086943523723,29.17,70.83,-9.131_38.731,2,2
Entire home/apt,3.0,0,-9.13,38.71,lisbon,278.8461538461538,0.5894113880027118,12.078549359841585,35.553432702427465,True,1,10.0,98.0,0.8776284631698716,29.17,70.83,-9.13_38.71,2,1
Entire home/apt,4.0,1,-9.13,38.71,lisbon,240.38461538461536,0.5894086348904526,12.078446360729792,35.55316234660047,False,1,10.0,95.0,0.8776332927127046,29.17,70.83,-9.13_38.71,2,2
Entire home/apt,6.0,2,-9.13,38.732,lisbon,204.2682926829268,0.4250778117664746,3.667566143086508,12.78253833763979,False,1,10.0,98.0,2.3334897140613373,29.17,70.83,-9.13_38.732,2,1
Private room,2.0,1,-9.13,38.732,lisbon,122.59615384615384,0.4250663185557451,3.6658466085896544,14.422979310962816,True,0,10.0,95.0,2.3334794492733724,29.17,70.83,-9.13_38.732,2,2
Entire home/apt,4.0,1,-9.129,38.71,lisbon,263.25046904315195,0.5608314511289848,12.47100629331917,35.02884435936902,False,1,10.0,88.0,0.960914519267048,29.17,70.83,-9.129_38.71,2,1
Entire home/apt,6.0,2,-9.129,38.71,lisbon,316.1350844277673,0.5608390438528644,12.476710845573242,31.04498452760617,False,1,10.0,91.0,0.9609101373863234,29.17,70.83,-9.129_38.71,2,2
Entire home/apt,2.0,1,-9.129,38.732,lisbon,239.9155722326454,0.5061879885898131,3.636789453926405,14.267318293401608,False,1,10.0,91.0,2.3660737677702293,29.17,70.83,-9.129_38.732,2,1
Private room,2.0,1,-9.129,38.732,lisbon,213.88367729831143,0.5061898499381531,3.6350845523347073,15.890047750985278,True,0,10.0,99.0,2.366068925615615,29.17,70.83,-9.129_38.732,2,2
Entire home/apt,2.0,1,-9.128,38.713,lisbon,231.00375234521576,0.3823631913719134,11.20981118514998,37.89886433330244,False,1,9.0,92.0,1.0135369466979611,29.17,70.83,-9.128_38.713,2,1
Entire home/apt,4.0,2,-9.128,38.713,lisbon,250.23452157598496,0.3823731869918445,11.215082989647234,34.028431616785035,False,0,9.0,92.0,1.0135331302649762,29.17,70.83,-9.128_38.713,2,2
Entire home/apt,3.0,1,-9.128,38.715,lisbon,235.811444652908,0.4475809311053702,9.653532010670814,28.867092473465487,False,1,10.0,93.0,1.0523685688566284,29.17,70.83,-9.128_38.715,2,1
Entire home/apt,5.0,2,-9.128,38.715,lisbon,274.624765478424,0.4475800377943317,9.64909587357634,32.150447634874226,False,1,10.0,100.0,1.0523527598228744,29.17,70.83,-9.128_38.715,2,2
Entire home/apt,4.0,1,-9.128,38.719,lisbon,226.68855534709192,0.712525074079273,6.634854734131755,22.023088032654947,True,0,10.0,97.0,1.250357219338048,29.17,70.83,-9.128_38.719,2,1
Entire home/apt,4.0,2,-9.128,38.719,lisbon,302.4155722326454,0.712528564860738,6.634212811616958,22.53565732845411,False,1,10.0,100.0,1.2503585068152294,29.17,70.83,-9.128_38.719,2,2
Entire home/apt,6.0,2,-9.128,38.721,lisbon,276.14915572232644,0.637693979461978,5.817474832021157,20.422596702004743,True,0,10.0,99.0,1.3925325462482483,29.17,70.83,-9.128_38.721,2,1
Entire home/apt,6.0,3,-9.128,38.721,lisbon,413.9305816135084,0.6376910260906883,5.820240701442678,18.09990999951475,False,0,10.0,95.0,1.3925224613821623,29.17,70.83,-9.128_38.721,2,2
Private room,2.0,1,-9.127,38.729,lisbon,136.25703564727954,0.7528446710203505,3.9354178941320246,16.152780473484437,False,0,10.0,100.0,2.147185023969147,29.17,70.83,-9.127_38.729,2,1
Private room,3.0,1,-9.127,38.729,lisbon,125.234521575985,0.7528841795856489,3.939082015141477,12.853521926675974,False,0,10.0,100.0,2.147216273995153,29.17,70.83,-9.127_38.729,2,2
